angry,dates,haha,like,love,messages,sad,wow,url
0,2017-10-05T10:00:00+0000,0,7,0,AM: ¿Asunto personal o cuestión de Estado? #DLOpinión http://bit.ly/2fNmqmC,0,0,http://bit.ly/2fNmqmC
3,2017-10-05T09:30:00+0000,0,16,1,PORTADA | Aquí nuestra edición virtual de hoy http://bit.ly/2lk9UjK,0,0,http://bit.ly/2lk9UjK
55,2017-10-05T08:00:00+0000,29,522,1,Casa Blanca: No hay rescate para deuda de Puerto Rico http://bit.ly/2yry2GY,9,65,http://bit.ly/2yry2GY
0,2017-10-05T06:00:00+0000,0,15,1,Inauguran sexta versión de la feria turística Discover Puerto Plata MarketPlace 2017 http://bit.ly/2xicaZI,0,0,http://bit.ly/2xicaZI
0,2017-10-05T04:00:00+0000,24,604,11,Los Indios de Cleveland se topan con Aaron Judge y los Yanquis http://bit.ly/2xi26zU,0,2,http://bit.ly/2xi26zU
0,2017-10-05T03:40:00+0000,0,17,0,"América Latina está por debajo de índice mundial de nivel de inglés, según estudio http://bit.ly/2xinEwp",1,2,http://bit.ly/2xinEwp
1,2017-10-05T03:20:00+0000,7,67,1,Presidente Medina declara duelo oficial por fallecimiento de Arístides Taveras Guzmán http://bit.ly/2hNZCHu,4,2,http://bit.ly/2hNZCHu
1,2017-10-05T03:10:00+0000,0,19,0,Senado Rep. Dom. aprueba en segunda lectura proyecto que modifica Ley de Mercado de Valores de RD http://bit.ly/2yIZyMw,0,1,http://bit.ly/2yIZyMw
0,2017-10-05T03:00:00+0000,1,29,0,Ministerio de la Juventud anuncia convocatoria a Premio Nacional del Juventud 2018 http://bit.ly/2xS2CsH,0,0,http://bit.ly/2xS2CsH
0,2017-10-05T02:40:00+0000,0,146,3,Cuatro países buscarán boletos al Mundial de voleibol Japón http://bit.ly/2xVURQc,0,0,http://bit.ly/2xVURQc
0,2017-10-05T02:30:41+0000,0,27,0,Miguel Vargas Maldonado lamenta muerte de excanciller Taveras Guzmán http://bit.ly/2hOjKt3,0,0,http://bit.ly/2hOjKt3
0,2017-10-05T02:20:00+0000,0,16,0,Asociación de Mocanos expresa pesar por muerte de Taveras Guzmán http://bit.ly/2xUtF6C,2,0,http://bit.ly/2xUtF6C
0,2017-10-05T02:00:00+0000,0,25,0,Raimel Tapia y Carlos Estevez al roster de Rockies para el Juego del Comodín http://bit.ly/2xi6r66,0,0,http://bit.ly/2xi6r66
0,2017-10-05T01:40:00+0000,9,221,8,Presidente inauguró cinco centros educativos en Santiago http://bit.ly/2y0eubs,0,2,http://bit.ly/2y0eubs
0,2017-10-05T01:30:00+0000,11,83,0,Poder Judicial suspende dos jueces por #casoQuirinito http://bit.ly/2fRMErt,0,1,http://bit.ly/2fRMErt
0,2017-10-05T01:20:00+0000,0,11,1,Morelia vive sus XV años con Disney y Guillermo del Toro http://bit.ly/2xiaek1,0,0,http://bit.ly/2xiaek1
1,2017-10-05T01:10:00+0000,0,83,0,Novia del autor de la masacre en Las Vegas: “Nunca pude imaginarme algo así” http://bit.ly/2xj3W3C,2,3,http://bit.ly/2xj3W3C
1,2017-10-05T01:09:41+0000,0,13,0,Vicepresidencia de la República Dominicana pone en circulación edición ilustrada Ley Protección de la Persona Envejeciente http://bit.ly/2fT2KBt,0,0,http://bit.ly/2fT2KBt
0,2017-10-05T01:00:00+0000,0,18,0,Los Vigilantes de Texas hacen cambios en el bullpen http://bit.ly/2ypM7om,0,0,http://bit.ly/2ypM7om
2,2017-10-05T00:40:00+0000,3,55,2,Donald Trump se marcha de Las Vegas sin hablar sobre el control de armas https://buff.ly/2xiq7a6,2,3,https://buff.ly/2xiq7a6
0,2017-10-05T00:20:00+0000,66,1505,43,Alicia Ortega revela a Luz García que cuando llegó al país la compararon con Nuria Piera https://buff.ly/2xibkMz,1,10,https://buff.ly/2xibkMz
0,2017-10-05T00:00:00+0000,0,11,0,Mujer busca restablecer demanda por difamación contra Cosby https://buff.ly/2xhJ8cT,0,1,https://buff.ly/2xhJ8cT
0,2017-10-04T23:50:00+0000,0,459,5,Vladimir Guerrero Jr debutó en victoria de Escogido ante Tigres http://bit.ly/2xUqeKL,0,2,http://bit.ly/2xUqeKL
12,2017-10-04T23:40:00+0000,1,138,2,Hija de Donald Trump y su esposo usaron cuentas privadas para asuntos oficiales https://buff.ly/2xhxkHA,0,11,https://buff.ly/2xhxkHA
0,2017-10-04T23:20:00+0000,0,2185,137,Vladimir Guerrero dona útiles escolares a escuelas de Don Gregorio https://buff.ly/2xi27ZK,1,5,https://buff.ly/2xi27ZK
40,2017-10-04T23:11:54+0000,11,134,3,Conocerán recurso de apelación interpuesto por Blas Peralta http://bit.ly/2xi8yqs,1,5,http://bit.ly/2xi8yqs
1,2017-10-04T23:00:00+0000,107,5424,575,"Nacen el mismo día, en el mismo hospital y se casan https://buff.ly/2fJhFKs",5,490,https://buff.ly/2fJhFKs
0,2017-10-04T22:45:48+0000,0,19,2,"#VÍDEO: En síntesis, las principales noticias del día. Detalles aquí: http://bit.ly/2xhPpFb",0,0,http://bit.ly/2xhPpFb
0,2017-10-04T22:40:00+0000,0,42,5,"Ecuador estudia cómo sustituir vicepresidente, preso por caso Odebrecht https://buff.ly/2xZReKK",0,0,https://buff.ly/2xZReKK
0,2017-10-04T22:30:00+0000,0,40,0,"En #GastroClubDL: Embarazo, ¿comer por dos? https://buff.ly/2xhSchB",0,0,https://buff.ly/2xhSchB
0,2017-10-04T22:20:00+0000,0,69,3,Cónsul en Boston entrega ayuda a Despacho de Primera Dama para niños damnificados https://buff.ly/2xS8YbL,0,0,https://buff.ly/2xS8YbL
0,2017-10-04T22:00:14+0000,2,81,5,Estado dominicano logra sentencia favorable en demanda contra Sun Land https://buff.ly/2hN5Vew,0,0,https://buff.ly/2hN5Vew
0,2017-10-04T22:00:00+0000,0,10,0,"Argentina, Uruguay y Paraguay acuerdan candidatura para del Mundial de 2030. https://buff.ly/2xTaoCw",0,0,https://buff.ly/2xTaoCw
0,2017-10-04T21:45:00+0000,0,28,2,Hoteles de Las Vegas aumentan sus medidas de seguridad tras la masacre https://buff.ly/2hOxd46,0,0,https://buff.ly/2hOxd46
2,2017-10-04T21:30:00+0000,5,603,49,Diputados aprueban nombrar “Boulevard Johnny Pacheco” a tramo de la avenida España https://buff.ly/2fL1wEJ,0,4,https://buff.ly/2fL1wEJ
0,2017-10-04T21:21:25+0000,5,127,3,Fallece el dirigente reformista Juan Arístides Taveras Guzmán https://buff.ly/2xhX1I4,21,3,https://buff.ly/2xhX1I4
0,2017-10-04T21:15:00+0000,0,10,0,Constituyen instancia que trabajará para alcanzar Objetivos de Desarrollo Sostenible https://buff.ly/2xhM9JU,0,0,https://buff.ly/2xhM9JU
3,2017-10-04T21:00:00+0000,5,16,0,Alan García alega que no lo pueden investigar otra vez por lavado de activos https://buff.ly/2xgVZ3C,0,0,https://buff.ly/2xgVZ3C
12,2017-10-04T20:52:15+0000,121,611,6,Enfrentamiento entre El Pachá y John Berry se llena de insultos https://buff.ly/2yJlruW,3,37,https://buff.ly/2yJlruW
0,2017-10-04T20:45:00+0000,0,9,0,#Argentarium: El fantasma de la deuda pública https://buff.ly/2xfZCHb,0,0,https://buff.ly/2xfZCHb
0,2017-10-04T20:30:00+0000,0,30,1,Judith Rodríguez y Javier Grullón protagonizan “La tiendita del horror” https://buff.ly/2xhbZOi,0,0,https://buff.ly/2xhbZOi
1,2017-10-04T20:30:00+0000,2,26,1,En #EstilosRD: El “plastic fantastic” de Chanel https://buff.ly/2xRDClv,1,0,https://buff.ly/2xRDClv
0,2017-10-04T20:15:00+0000,0,37,4,La solar fotovoltaica gana la carrera entre las otras nuevas energías en 2016 https://buff.ly/2xhb6VY,0,2,https://buff.ly/2xhb6VY
0,2017-10-04T20:00:00+0000,0,42,3,Enrique Iglesias pedirá: “Súbeme la radio” #FestivalPresidente2017 https://buff.ly/2xRTEMh,0,0,https://buff.ly/2xRTEMh
1,2017-10-04T19:45:00+0000,3,148,3,Huracanes impulsan ventas de vehículos en EEUU https://buff.ly/2xTbHit,0,11,https://buff.ly/2xTbHit
0,2017-10-04T19:30:00+0000,0,17,0,Tiempo de Cine DL: Blade Runner 2049 https://buff.ly/2xUw8f3,0,0,https://buff.ly/2xUw8f3
0,2017-10-04T19:15:00+0000,0,198,6,Inician instalación cable del Teleférico https://buff.ly/2yqhyiE,1,0,https://buff.ly/2yqhyiE
0,2017-10-04T19:00:00+0000,0,580,28,"“Es importante llevar la música clásica a lugares sin acceso”, afirma Aisha Syed https://buff.ly/2xSFMBf",0,0,https://buff.ly/2xSFMBf
12,2017-10-04T18:45:00+0000,37,91,1,Presidente de la JCE ve positivo que PLD consulte a expertos para decidir sobre primarias https://buff.ly/2xRWT6l,0,3,https://buff.ly/2xRWT6l
0,2017-10-04T18:30:00+0000,1,177,3,Recuperan cuerpo de última víctima del terremoto en México https://buff.ly/2xVn6ye,77,2,https://buff.ly/2xVn6ye
0,2017-10-04T18:15:00+0000,8,92,1,Director de la Policía Nacional afirma indaga sobre funciones de sus agentes https://buff.ly/2xT1kO1,0,0,https://buff.ly/2xT1kO1
2,2017-10-04T18:00:00+0000,3,182,9,Declaración de independencia catalana podría producirse el lunes https://buff.ly/2xhpLRe,1,21,https://buff.ly/2xhpLRe
2,2017-10-04T17:42:26+0000,18,144,0,Acusan mujer de 73 años de formar banda que estafa vía telefónica en Puerto Plata https://buff.ly/2fKB1PA,3,34,https://buff.ly/2fKB1PA
127,2017-10-04T17:17:01+0000,91,747,10,Suspenden otra vez la docencia en la UASD por disturbios http://bit.ly/2fLxwbK,38,48,http://bit.ly/2fLxwbK
0,2017-10-04T17:00:00+0000,0,55,2,En #GastroClubDL: 5 recetas con cerveza  https://buff.ly/2xhLCb6,0,0,https://buff.ly/2xhLCb6
55,2017-10-04T16:51:19+0000,30,412,5,#AHORA: Arrancan los disturbios en la UASD luego de rueda de prensa de la FED http://bit.ly/2xhcO9T,10,17,http://bit.ly/2xhcO9T
0,2017-10-04T15:19:37+0000,0,14,0,En #EstilosRD: Vestidos camiseros https://buff.ly/2yIn0Jw,0,0,https://buff.ly/2yIn0Jw
0,2017-10-04T14:12:51+0000,0,231,4,"Hoy, a la 1:00 pm, entrevista EN VIVO a Raymond y Miguel por nuestra página de Facebook. Prepara tus preguntas para los ""Reyes del humor"" http://bit.ly/2fKjxmo",0,3,http://bit.ly/2fKjxmo
1,2017-10-04T14:00:44+0000,0,181,1,Un muerto y un herido al volcarse camión en San Pedro de Macorís http://bit.ly/2xThmFv,46,19,http://bit.ly/2xThmFv
7,2017-10-04T13:07:46+0000,2,86,0,Residentes en la Jacobo Majluta denuncian acumulación de basura http://bit.ly/2xgVdih,5,14,http://bit.ly/2xgVdih
2,2017-10-04T12:39:39+0000,8,412,10,"#LoqueTienesqueSaber: 

•La cuestionable visita de Donald Trump a Puerto Rico. 
•Cómo es el nuevo billete de 500 pesos que circula a partir de hoy. 
•Un escándalo que sacude al movimiento estudiantil de la UASD. 
•La temprana integración de veteranos y la “amenaza” de las ligas asiáticas.

Aquí un resumen de las principales informaciones de este miércoles 4 de octubre http://bit.ly/2xTd0y5",1,8,http://bit.ly/2xTd0y5
0,2017-10-04T12:00:00+0000,0,11,0,El reclutamiento y evaluación de niños estaría propiciando dopaje con limpieza http://bit.ly/2xQuFc8,0,0,http://bit.ly/2xQuFc8
2,2017-10-04T11:45:00+0000,3,11,1,DE BUENA TINTA: Waldo no se cansa de parar hospitales #DLOpinión http://bit.ly/2xfw07Q,0,0,http://bit.ly/2xfw07Q
0,2017-10-04T11:30:00+0000,0,299,4,Ingresos de más de un millón de personas dependen del turismo http://bit.ly/2xQCdeI,0,0,http://bit.ly/2xQCdeI
0,2017-10-04T11:15:00+0000,0,5,0,NO RESPONDO: El Colegio de Periodistas #DLOpinión http://bit.ly/2xdKwSt,0,0,http://bit.ly/2xdKwSt
0,2017-10-04T11:00:00+0000,1,14,0,Opositores dicen que las primarias abiertas son inconstitucionales http://bit.ly/2yGR7Ry,0,0,http://bit.ly/2yGR7Ry
0,2017-10-04T10:45:00+0000,0,83,0,Diez días después de María la gente saca lodo en San Francisco de Macorís http://bit.ly/2xetVOD,32,7,http://bit.ly/2xetVOD
0,2017-10-04T10:30:00+0000,0,10,0,"EDITORIAL: Obras públicas, beneficios privados #DLOpinión http://bit.ly/2xfIix9",0,0,http://bit.ly/2xfIix9
60,2017-10-04T10:15:00+0000,11,399,11,Médicos paralizan los hospitales y Gobierno los tilda de radicales http://bit.ly/2yGHpPq,4,16,http://bit.ly/2yGHpPq
1,2017-10-04T10:00:00+0000,0,10,0,AM: Asunto de “ganadores y perdedores” #DLOpinión http://bit.ly/2fKDbyO,0,4,http://bit.ly/2fKDbyO
0,2017-10-04T09:00:00+0000,0,60,0,Estudio sugiere cambio de paradigma sobre cómo se genera y se predice El Niño http://bit.ly/2fN1DmE,0,2,http://bit.ly/2fN1DmE
0,2017-10-04T08:00:00+0000,0,114,1,Se eleva a 34 las muertes por el paso de huracán María en Puerto Rico http://bit.ly/2xQ7E96,25,12,http://bit.ly/2xQ7E96
0,2017-10-04T07:00:00+0000,12,344,9,Estudio revela que una hora de ejercicio semanal puede prevenir problemas de depresión http://bit.ly/2yn2LoV,0,2,http://bit.ly/2yn2LoV
8,2017-10-04T06:00:00+0000,0,173,0,El atacante de Las Vegas modificó 12 armas para convertirlas en automáticas http://bit.ly/2xStYfW,8,32,http://bit.ly/2xStYfW
0,2017-10-04T05:00:00+0000,2,47,2,Financial Times: Huracanes impulsan ventas de vehículos en EEUU http://bit.ly/2xf3Slf,0,0,http://bit.ly/2xf3Slf
0,2017-10-04T04:00:00+0000,0,10,0,Colegio Dominicano de Periodistas juramenta este miércoles su nueva directiva http://bit.ly/2xPfShJ,0,0,http://bit.ly/2xPfShJ
0,2017-10-04T03:40:00+0000,0,49,0,"San Mateo del Mar, el pueblo mexicano inundado por el Océano Pacífico http://bit.ly/2yHc0w0",7,8,http://bit.ly/2yHc0w0
0,2017-10-04T03:20:00+0000,0,21,0,Sale y Pomeranz abrirán 2 primeros juegos de Boston http://bit.ly/2yHO2ko,0,0,http://bit.ly/2yHO2ko
0,2017-10-04T03:00:00+0000,0,56,0,TOTAL Dominicana entrega donación de lámparas solares a través de Sur Futuro http://bit.ly/2fO7IPN,0,0,http://bit.ly/2fO7IPN
0,2017-10-04T02:40:00+0000,0,67,3,U2 dona parte de sus conciertos en México para refugios http://bit.ly/2fOuaIE,0,1,http://bit.ly/2fOuaIE
0,2017-10-04T02:20:00+0000,0,28,2,"Bauer, y no el as Kluber, abrirá el primer partido por los Indios http://bit.ly/2xf5MSQ",0,0,http://bit.ly/2xf5MSQ
0,2017-10-04T02:00:00+0000,0,35,0,RD e India firman memorando de entendimiento sobre formación diplomática y consular http://bit.ly/2yGkYdb,0,0,http://bit.ly/2yGkYdb
271,2017-10-04T01:51:05+0000,255,606,8,VÍDEO: El presidente Donald J. Trump lanza rollos de papel en Puerto Rico http://bit.ly/2xfbZyv,17,81,http://bit.ly/2xfbZyv
0,2017-10-04T01:40:00+0000,0,94,0,"Muere Charles Low, actor de “Goodfellas” y amigo de De Niro http://bit.ly/2ynbOWC",29,7,http://bit.ly/2ynbOWC
1,2017-10-04T01:35:57+0000,11,158,15,Fiscalía del Distrito solicitará medida de coerción para Yimi Zapata y otros acusados de estafa http://bit.ly/2xdwnEV,0,10,http://bit.ly/2xdwnEV
0,2017-10-04T01:31:00+0000,8,71,0,Ministerio de Salud supervisa labor preventiva de brotes en Moca http://bit.ly/2yH28CB,1,1,http://bit.ly/2yH28CB
1,2017-10-04T01:20:00+0000,0,17,0,Alcalde Alfredo Martínez pide a comunitarios priorizar necesidades en Presupuesto Participativo http://bit.ly/2ynJcNc,0,0,http://bit.ly/2ynJcNc
0,2017-10-04T01:00:00+0000,0,46,1,"Marte tuvo volcanes activos antes de lo que se pensaba, según un estudio http://bit.ly/2fOuXcA",0,0,http://bit.ly/2fOuXcA
0,2017-10-04T00:40:00+0000,0,16,0,Steven Tyler rebate rumores sobre su salud http://bit.ly/2ymd4t8,0,0,http://bit.ly/2ymd4t8
0,2017-10-04T00:20:00+0000,0,19,0,La Roja en busca del Mundial bajo la tensión en Cataluña http://bit.ly/2xeJz7v,0,0,http://bit.ly/2xeJz7v
1,2017-10-04T00:10:00+0000,0,13,0,Senado Rep. Dom. envía a estudio de comisión bicameral proyecto de #Presupuesto2018 http://bit.ly/2xPbXSb,0,0,http://bit.ly/2xPbXSb
3,2017-10-04T00:00:00+0000,0,24,0,EE.UU. eleva la tensión con Cuba al expulsar a 15 funcionarios cubanos http://bit.ly/2yHp5W2,0,1,http://bit.ly/2yHp5W2
9,2017-10-03T23:50:04+0000,58,319,9,Presidente catalán dice que declarará la independencia “en cuestión de días” http://bit.ly/2yGl3xv,1,40,http://bit.ly/2yGl3xv
0,2017-10-03T23:40:00+0000,0,49,2,Trabajan sin descanso para rescatar el último sepultado de sismo en México http://bit.ly/2xP60Vk,15,2,http://bit.ly/2xP60Vk
0,2017-10-03T23:30:00+0000,0,68,0,Artistas latinos piden unidad y control de armas tras el tiroteo de Las Vegas http://bit.ly/2ynOKam,0,0,http://bit.ly/2ynOKam
62,2017-10-03T23:20:00+0000,72,139,0,Tribunal Superior Administrativo declara inadmisible demanda contra Peralta http://bit.ly/2xS6zeB,2,7,http://bit.ly/2xS6zeB
0,2017-10-03T23:00:00+0000,0,32,0,Directora de la Defensa Pública reclama mayor presupuesto http://bit.ly/2fHIAqj,0,1,http://bit.ly/2fHIAqj
0,2017-10-03T22:50:04+0000,1,23,0,La #AnécdotaDeportiva con Don Bienvo; el ataque racial a Minnie Min?oso https://buff.ly/2xeKtRI,0,0,https://buff.ly/2xeKtRI
0,2017-10-03T22:40:00+0000,0,11,0,Director del SNS llama a Waldo Ariel a reunirse para debatir situación de los médicos http://bit.ly/2hM20hY,0,0,http://bit.ly/2hM20hY
0,2017-10-03T22:30:00+0000,1,8,0,Ministerio de la Presidencia y OPTIC firman acuerdo de interoperabilidad https://buff.ly/2xSqp9C,0,0,https://buff.ly/2xSqp9C
0,2017-10-03T22:30:00+0000,0,37,3,"En #GastroClubDL: Koji Kasegawa, chef de la Embajada del Japón, explica la gastronomía japonesa https://buff.ly/2fPBdR7",0,0,https://buff.ly/2fPBdR7
17,2017-10-03T22:20:00+0000,6,95,0,Denuncian agua llega sucia y con mal olor en los Farallones de Santo Domingo Este https://buff.ly/2xWIipq,1,31,https://buff.ly/2xWIipq
4,2017-10-03T22:10:00+0000,4,50,1,Dirigentes de sindicatos de Santiago amenazan con aumentar pasajes http://bit.ly/2ymUzoz,0,2,http://bit.ly/2ymUzoz
13,2017-10-03T21:56:34+0000,13,144,1,Suspenden docencia en la Universidad Autónoma de Santo Domingo (UASD) por disturbios que rechazan apresamiento del presidente de estudiantes http://bit.ly/2ymvNoG,1,8,http://bit.ly/2ymvNoG
0,2017-10-03T21:45:00+0000,0,248,19,Sociedad de Bibliófilos llama a escuelas a incentivar la lectura https://buff.ly/2fHn2Kf,0,1,https://buff.ly/2fHn2Kf
0,2017-10-03T21:30:00+0000,0,108,2,Raymond y Miguel invitados al Streaming Libre https://buff.ly/2fJGZQT,0,0,https://buff.ly/2fJGZQT
0,2017-10-03T21:15:00+0000,1,120,3,Jeter: Aprenderé sobre la marcha como dueño de Marlins https://buff.ly/2fJGDd1,0,3,https://buff.ly/2fJGDd1
0,2017-10-03T21:00:00+0000,0,10,0,Fedodim analizará el tema cambio climático https://buff.ly/2xWeQQm,0,0,https://buff.ly/2xWeQQm
0,2017-10-03T20:45:00+0000,2,12,0,Proponen una terapia genética capaz de revertir la ceguera en ratones https://buff.ly/2xVMiX2,0,2,https://buff.ly/2xVMiX2
33,2017-10-03T20:30:00+0000,36,279,4,Pyongyang amenaza a Japón con “nubes nucleares” por impulsar nuevas sanciones https://buff.ly/2yFWRuR,4,17,https://buff.ly/2yFWRuR
1,2017-10-03T20:15:00+0000,1,19,0,"#FUNDEU: Fuerzo, no forzo https://buff.ly/2yGf7o3",0,0,https://buff.ly/2yGf7o3
1,2017-10-03T20:00:00+0000,0,35,0,Agua estancada en reparto Los Tres Ojos https://buff.ly/2xeK4yl,1,4,https://buff.ly/2xeK4yl
12,2017-10-03T19:52:20+0000,329,1090,5,"Plaga de chinche verde (hiede vivo) afecta Montecristi y Dajabón, dice Obras Públicas https://buff.ly/2xeTaLI",47,417,https://buff.ly/2xeTaLI
0,2017-10-03T19:45:00+0000,1,6,0,Maduro dice oposición preparaba plan para atentar contra servicios públicos https://buff.ly/2yGWOPJ,0,0,https://buff.ly/2yGWOPJ
18,2017-10-03T19:35:52+0000,450,1675,12,Don Miguelo sobre lío con diseñador: “Me brincó encima como un loco y nos fuimos al bollo” https://buff.ly/2xWqZEY,3,82,https://buff.ly/2xWqZEY
0,2017-10-03T19:30:00+0000,0,34,4,Carlos Veitía hará un homenaje a Françoise Bahuaud con el Ballet Nacional https://buff.ly/2xejo0R,0,0,https://buff.ly/2xejo0R
0,2017-10-03T19:15:00+0000,0,10,0,Sector industrial dice trabaja por la sostenibilidad de sus operaciones https://buff.ly/2xP2NFa,0,0,https://buff.ly/2xP2NFa
13,2017-10-03T19:08:12+0000,126,1077,20,"Apresan presidente de la Federación Dominicana de Estudiantes, Yimi Zapata https://buff.ly/2fNDRqS",9,206,https://buff.ly/2fNDRqS
0,2017-10-03T19:00:00+0000,0,24,0,Tecnología impresión 3D cambiará el comercio mundial https://buff.ly/2hMriN7,0,0,https://buff.ly/2hMriN7
6,2017-10-03T18:45:00+0000,18,44,1,La Suprema Corte fue apoderada del recurso apelación sobre caso Odebrecht https://buff.ly/2fIdCOR,0,0,https://buff.ly/2fIdCOR
11,2017-10-03T18:39:22+0000,140,451,4,"“Quirinito” está vivo, pero autoridades desconocen su paradero https://buff.ly/2xepcHA",1,30,https://buff.ly/2xepcHA
0,2017-10-03T18:30:00+0000,0,149,0,Raymond y Miguel invitados al Streaming Libre https://buff.ly/2fHqPXY,0,0,https://buff.ly/2fHqPXY
0,2017-10-03T18:18:00+0000,1,6,0,El tenista británico Dan Evans suspendido un año por un positivo por cocaína https://buff.ly/2fG6Cle,0,1,https://buff.ly/2fG6Cle
190,2017-10-03T18:00:00+0000,100,1079,8,Trump: Puerto Rico no sufre “una catástrofe real” como la del huracán Katrina https://buff.ly/2xcOue6,19,58,https://buff.ly/2xcOue6
0,2017-10-03T18:00:00+0000,0,33,0,"Sector turismo aportó 26% de las divisas que ingresaron al país http://bit.ly/2xe0ozm

Un informe de Asonahores indica que la cartera de créditos destinada al turismo promedió RD$40,000 millones en 2016.",0,3,http://bit.ly/2xe0ozm
0,2017-10-03T17:40:48+0000,7,277,4,Nuevo director de la Policía se distancia del exdirector Peguero Paredes con declaración sobre los agentes https://buff.ly/2yFTbcD,0,6,https://buff.ly/2yFTbcD
8,2017-10-03T17:40:00+0000,13,42,0,Atribuyen a las lluvias fallo del sistema eléctrico del hospital Marcelino Vélez http://bit.ly/2xeatwg,2,2,http://bit.ly/2xeatwg
0,2017-10-03T17:20:00+0000,2,57,0,"En #EstilosRD | Embarazo, ¿comer por dos? http://bit.ly/2xe9snW",0,0,http://bit.ly/2xe9snW
1,2017-10-03T17:00:00+0000,217,959,23,Se busca espía latino. (Contacto: La CIA) http://bit.ly/2fOeF3o,1,81,http://bit.ly/2fOeF3o
0,2017-10-03T16:40:00+0000,3,120,2,¿Mujer liberada o mujer objeto? La cuestionada herencia de Playboy http://bit.ly/2fIPhYV,0,1,http://bit.ly/2fIPhYV
0,2017-10-03T16:40:00+0000,0,10,0,Sector industrial dice trabaja por la sostenibilidad de sus operaciones http://bit.ly/2hJrPPO,0,0,http://bit.ly/2hJrPPO
5,2017-10-03T16:26:18+0000,13,660,15,Trump llega a Puerto Rico para constatar devastación causada por huracanes http://bit.ly/2xcxkNJ,1,4,http://bit.ly/2xcxkNJ
